,brand,model,tag,target,grade,frequency
5174,凯云,KY-3,质量,质量,1,2.0
5175,凯云,KY-3,质量,质量,1,1.0
5176,凯云,KY-3,质量,质量,-1,1.0
5177,凯云,KY-3,质量,质量,-1,1.0
5178,凯云,KY-3,质量,质量,1,1.0
5179,凯云,KY-3,质量,质量,1,1.0
5180,凯云,KY-3,功能,功能,1,1.0
5181,凯云,KY-3,功能,功能,1,2.0
5182,凯云,KY-3,功能,功能,1,1.0
5183,凯云,KY-3,功能,功能,1,1.0
5184,凯云,KY-3,功能,功能,1,2.0
5185,凯云,KY-3,价格,性价比,0,13.0
5186,凯云,KY-3,价格,性价比,1,14.0
5187,凯云,KY-3,价格,性价比,1,4.0
5188,凯云,KY-3,价格,性价比,1,2.0
5189,凯云,KY-3,服务,好评,1,4.0
5190,凯云,KY-3,服务,好评,1,2.0
5191,凯云,KY-3,服务,客服,1,1.0
5192,凯云,KY-3,功能,苹果泥,1,1.0
5193,凯云,KY-3,物流,物流,1,27.0
5194,凯云,KY-3,物流,物流,1,1.0
5195,凯云,KY-3,活动,礼品,1,1.0
5196,凯云,KY-3,质量,声音,-1,8.0
5197,凯云,KY-3,质量,声音,-1,4.0
5198,凯云,KY-3,质量,声音,-1,1.0
5199,凯云,KY-3,质量,声音,1,1.0
5200,凯云,KY-3,质量,声音,1,5.0
5201,凯云,KY-3,质量,声音,1,3.0
5202,凯云,KY-3,质量,声音,1,1.0
5203,凯云,KY-3,款式,手感,1,2.0
5204,凯云,KY-3,款式,手感,1,2.0
5205,凯云,KY-3,款式,手感,1,1.0
5206,凯云,KY-3,款式,手感,1,2.0
5207,凯云,KY-3,款式,手感,1,1.0
5208,凯云,KY-3,服务,服务态度,1,14.0
5209,凯云,KY-3,服务,服务态度,1,1.0
5210,凯云,KY-3,服务,服务态度,1,5.0
5211,凯云,KY-3,价格,价格便宜,1,2.0
5212,凯云,KY-3,价格,价钱,1,1.0
5213,凯云,KY-3,价格,价钱,1,1.0
5214,凯云,KY-3,款式,机身,-1,1.0
5215,凯云,KY-3,款式,机身,1,1.0
5216,凯云,KY-3,价格,价格合理,1,1.0
5217,凯云,KY-3,质量,噪音,1,3.0
5218,凯云,KY-3,质量,噪音,-1,1.0
5219,凯云,KY-3,功能,水果,1,1.0
5220,凯云,KY-3,功能,海椒,1,1.0
5221,凯云,KY-3,质量,挺好,1,2.0
5222,凯云,KY-3,质量,挺好,1,2.0
5223,凯云,KY-3,质量,挺好,1,1.0
5224,凯云,KY-3,质量,挺好,1,3.0
5225,凯云,KY-3,质量,挺好,1,1.0
5226,凯云,KY-3,质量,挺好,1,1.0
5227,凯云,KY-3,质量,挺好,1,1.0
5228,凯云,KY-3,质量,挺好,1,1.0
5229,凯云,KY-3,功能,搅拌机,1,1.0
5230,凯云,KY-3,功能,搅拌机,1,6.0
5231,凯云,KY-3,功能,搅拌机,1,1.0
5232,凯云,KY-3,功能,搅拌机,1,2.0
5233,凯云,KY-3,款式,颜值,1,5.0
5234,凯云,KY-3,款式,颜值,0,1.0
5235,凯云,KY-3,服务,果泥,1,4.0
5236,凯云,KY-3,服务,赠品,1,1.0
5237,凯云,KY-3,服务,赠品,1,3.0
5238,凯云,KY-3,服务,赠品,1,1.0
5239,凯云,KY-3,服务,赠品,1,1.0
5240,凯云,KY-3,价格,价比高,1,1.0
5241,凯云,KY-3,功能,用途,0,1.0
5242,凯云,KY-3,功能,用途,1,1.0
5243,凯云,KY-3,服务,卖家,1,5.0
5244,凯云,KY-3,服务,卖家,1,1.0
5245,凯云,KY-3,服务,卖家,1,3.0
5246,凯云,KY-3,价格,价位,1,1.0
5247,凯云,KY-3,价格,价位,1,1.0
5248,凯云,KY-3,价格,价位,1,1.0
5249,凯云,KY-3,价格,价位,1,2.0
5250,凯云,KY-3,功能,苹果汁,1,1.0
5251,凯云,KY-3,功能,苹果汁,1,1.0
5252,凯云,KY-3,功能,苹果汁,1,1.0
5253,凯云,KY-3,功能,榨汁机,1,1.0
5254,凯云,KY-3,功能,榨汁机,1,1.0
5255,凯云,KY-3,价格,物超所值,1,1.0
5256,凯云,KY-3,价格,物超所值,1,1.0
5257,凯云,KY-3,服务,店家,0,1.0
5258,凯云,KY-3,服务,店家,1,2.0
5259,凯云,KY-3,服务,店家,1,1.0
5260,凯云,KY-3,服务,店家,1,1.0
5261,凯云,KY-3,服务,店家,1,1.0
5262,凯云,KY-3,功能,榨汁,1,1.0
5263,凯云,KY-3,功能,榨汁,1,1.0
5264,凯云,KY-3,功能,榨汁,1,1.0
5265,凯云,KY-3,功能,香蕉泥,1,1.0
5266,凯云,KY-3,功能,香蕉泥,1,1.0
5267,凯云,KY-3,品牌,商家,1,1.0
5268,凯云,KY-3,品牌,商家,1,1.0
5269,凯云,KY-3,功能,瘦肉,1,1.0
5270,凯云,KY-3,功能,打蛋,1,1.0
5271,凯云,KY-3,服务,亲们,1,2.0
5272,凯云,KY-3,功能,功率,1,1.0
5273,凯云,KY-3,服务,箱子,1,1.0
5274,凯云,KY-3,功能,肉肉,1,1.0
5275,凯云,KY-3,服务,外包装,1,1.0
5276,凯云,KY-3,功能,转速,1,1.0
5277,凯云,KY-3,功能,转速,1,1.0
5278,凯云,KY-3,功能,肉馅,1,1.0
5279,凯云,KY-3,功能,果汁,1,1.0
5280,凯云,KY-3,功能,果汁,1,1.0
5281,凯云,KY-3,功能,果汁,1,1.0
5282,凯云,KY-3,功能,果汁,1,1.0
5283,凯云,KY-3,功能,西红柿,1,1.0
5284,凯云,KY-3,功能,米糊,1,1.0
5285,凯云,KY-3,价格,超值,1,1.0
5286,凯云,KY-3,功能,打蛋器,1,1.0
5287,凯云,KY-3,适用人群,妹纸,1,1.0
5288,凯云,KY-3,服务,亲亲,1,1.0
5289,凯云,KY-3,款式,很漂亮,1,1.0
5290,凯云,KY-3,活动,食谱,1,1.0
5291,凯云,KY-3,功能,单手操作,1,1.0
5292,凯云,KY-3,功能,果汁机,0,1.0
5293,凯云,KY-3,功能,果子,1,1.0
5294,凯云,KY-3,适用人群,朋友,1,1.0
5295,凯云,KY-3,功能,绞肉,1,1.0
5296,凯云,KY-3,功能,绞肉,1,1.0
5297,凯云,KY-3,适用人群,孩子,1,1.0
5298,凯云,KY-3,服务,包得很,1,1.0
5299,凯云,KY-3,功能,果肉,1,1.0
5300,凯云,KY-3,功能,蛋糕,1,1.0
5301,meichen/美星晨,010 800W 220V～ 50HZ,质量,质量,1,1.0
5302,meichen/美星晨,010 800W 220V～ 50HZ,质量,质量,1,1.0
5303,meichen/美星晨,010 800W 220V～ 50HZ,质量,声音,1,1.0
5304,meichen/美星晨,010 800W 220V～ 50HZ,质量,声音,-1,1.0
5305,meichen/美星晨,010 800W 220V～ 50HZ,物流,物流,1,1.0
5306,meichen/美星晨,010 800W 220V～ 50HZ,服务,包装,1,1.0
5307,meichen/美星晨,010 800W 220V～ 50HZ,服务,态度,1,1.0
5308,meichen/美星晨,010 800W 220V～ 50HZ,适用人群,宝贝,1,1.0
5309,meichen/美星晨,010 800W 220V～ 50HZ,质量,噪音,-1,1.0
5310,meichen/美星晨,010 800W 220V～ 50HZ,功能,功率,1,1.0
5311,meichen/美星晨,010 800W 220V～ 50HZ,功能,转速,1,1.0
5312,meichen/美星晨,010 800W 220V～ 50HZ,质量,盖子,1,1.0
5313,meichen/美星晨,010 800W 220V～ 50HZ,价格,比价,1,1.0
5314,panasonic/松下, MX-S401,质量,质量,1,1.0
5315,skg,1260C,功能,功能,1,1.0
5316,skg,1260C,服务,态度,1,1.0
5317,bamix,M200,服务,包装,1,1.0
5318,bamix,M200,质量,质量,1,1.0
5319,慧浦,HP-010,服务,包装,-1,1.0
5320,慧浦,HP-010,质量,质量,1,1.0
5321,慧浦,HP-010,质量,质量,1,1.0
5322,慧浦,HP-010,功能,豆浆,1,1.0
5323,keabo/凯博,KB-1525AWN,价格,价格,1,1.0
5324,keabo/凯博,KB-1525AWN,价格,价格,-1,1.0
5325,keabo/凯博,KB-1525AWN,服务,服务态度,1,2.0
5326,keabo/凯博,KB-1525AWN,质量,声音,1,1.0
5327,keabo/凯博,KB-1525AWN,功能,功能,1,1.0
5328,keabo/凯博,KB-1525AWN,质量,质量,1,2.0
5329,keabo/凯博,KB-1525AWN,质量,质量,1,2.0
5330,keabo/凯博,KB-1525AWN,功能,豆浆,1,1.0
5331,keabo/凯博,KB-1525AWN,适用人群,宝贝,1,1.0
5332,keabo/凯博,KB-1525AWN,适用人群,宝贝,1,1.0
5333,keabo/凯博,KB-1525AWN,价格,性价比,1,1.0
5334,keabo/凯博,KB-1525AWN,价格,性价比,1,1.0
5335,keabo/凯博,KB-1525AWN,功能,果汁,1,1.0
5336,keabo/凯博,KB-1525AWN,价格,价钱,1,1.0
5337,keabo/凯博,KB-1525AWN,功能,机型,1,1.0
5338,keabo/凯博,KB-1525AWN,功能,米糊,1,1.0
5339,keabo/凯博,KB-1525AWN,功能,食物,1,1.0
5340,keabo/凯博,KB-1525AWN,质量,工艺,1,1.0
5341,joyoung/九阳, JYL-Y29,服务,服务态度,1,1.0
5342,joyoung/九阳, JYL-Y29,价格,价格,1,1.0
5343,bear/小熊,QSJ-A01F2,功能,辅食,-1,1.0
5344,bear/小熊,QSJ-A01F2,适用人群,宝贝,1,1.0
5345,bear/小熊,QSJ-A01F2,款式,外观,1,1.0
5346,bear/小熊,QSJ-A01F2,款式,颜色,0,1.0
5347,bear/小熊,QSJ-A01F2,功能,小米,-1,1.0
5348,bear/小熊,QSJ-A01F2,质量,噪音,-1,1.0
5349,bear/小熊,QSJ-A01F2,质量,声音,1,1.0
5350,bear/小熊,QSJ-A01F2,质量,声音,-1,1.0
5351,bear/小熊,QSJ-A01F2,适用人群,宝贝,1,1.0
5352,bear/小熊,QSJ-A01F2,功能,食物,1,1.0
5353,bear/小熊,QSJ-A01F2,物流,物流,1,1.0
5354,bear/小熊,QSJ-A01F2,质量,声音,-1,1.0
5355,bear/小熊,QSJ-A01F2,适用人群,宝贝,1,1.0
5356,bear/小熊,QSJ-A01F2,功能,土豆泥,1,1.0
5357,bear/小熊,QSJ-A01F2,价格,价位,0,1.0
5358,bear/小熊,QSJ-A01F2,价格,性价比,0,1.0
5359,bear/小熊,QSJ-A01F2,质量,质量,1,2.0
5360,bear/小熊,QSJ-A01F2,质量,质量,1,1.0
5361,bear/小熊,QSJ-A01F2,款式,颜色,1,1.0
5362,bear/小熊,QSJ-A01F2,适用人群,妈妈,1,1.0
5363,bear/小熊,QSJ-A01F2,功能,水果,1,1.0
5364,bear/小熊,QSJ-A01F2,质量,玻璃,1,1.0
5365,bear/小熊,QSJ-A01F2,款式,很漂亮,1,2.0
5366,joyoung/九阳, JYL-Y12H,质量,质量,1,1.0
5367,joyoung/九阳, JYL-Y12H,价格,价格,1,1.0
5368,joyoung/九阳, JYL-Y12H,价格,性价比,1,1.0
5369,midea/美的, MJ-BL45J11,质量,声音,1,1.0
5370,1号宝贝,OUYOU0011,价格,价格,1,1.0
5371,1号宝贝,OUYOU0011,质量,质量,1,3.0
5372,1号宝贝,OUYOU0011,质量,质量,1,2.0
5373,1号宝贝,OUYOU0011,质量,质量,-1,1.0
5374,1号宝贝,OUYOU0011,质量,质量,1,2.0
5375,1号宝贝,OUYOU0011,服务,包装,1,1.0
5376,1号宝贝,OUYOU0011,功能,功能,1,1.0
5377,1号宝贝,OUYOU0011,款式,外观,1,1.0
5378,1号宝贝,OUYOU0011,质量,挺好,1,1.0
5379,1号宝贝,OUYOU0011,物流,物流,1,3.0
5380,1号宝贝,OUYOU0011,物流,物流,1,1.0
5381,1号宝贝,OUYOU0011,适用人群,宝贝,1,4.0
5382,1号宝贝,OUYOU0011,款式,颜色,1,1.0
5383,1号宝贝,OUYOU0011,款式,颜色,1,1.0
5384,1号宝贝,OUYOU0011,质量,声音,-1,2.0
5385,1号宝贝,OUYOU0011,服务,态度,1,1.0
5386,1号宝贝,OUYOU0011,价格,价钱,1,1.0
5387,westinghouse/西屋,A1,功能,豆渣,1,1.0
5388,westinghouse/西屋,A1,服务,服务态度,1,1.0
5389,bear/小熊,LLJ-A05H1,功能,榨汁机,1,1.0
5390,侬心,MS-1,质量,质量,1,2.0
5391,侬心,MS-1,质量,质量,1,1.0
5392,侬心,MS-1,服务,服务态度,1,1.0
5393,侬心,MS-1,服务,服务态度,1,1.0
5394,侬心,MS-1,服务,卖家,1,1.0
5395,侬心,MS-1,质量,噪音,-1,1.0
5396,侬心,MS-1,质量,声音,-1,1.0
5397,侬心,MS-1,适用人群,宝贝,1,1.0
5398,peskoe/半球,HB-K805,质量,质量,1,17.0
5399,peskoe/半球,HB-K805,质量,质量,1,13.0
5400,peskoe/半球,HB-K805,质量,质量,1,7.0
5401,peskoe/半球,HB-K805,质量,质量,1,1.0
5402,peskoe/半球,HB-K805,质量,质量,1,1.0
5403,peskoe/半球,HB-K805,质量,质量,1,1.0
5404,peskoe/半球,HB-K805,质量,质量,-1,1.0
5405,peskoe/半球,HB-K805,服务,包装,1,1.0
5406,peskoe/半球,HB-K805,服务,包装,1,4.0
5407,peskoe/半球,HB-K805,服务,包装,1,1.0
5408,peskoe/半球,HB-K805,服务,包装,1,2.0
5409,peskoe/半球,HB-K805,服务,包装,1,1.0
5410,peskoe/半球,HB-K805,服务,包装,1,1.0
5411,peskoe/半球,HB-K805,服务,包装,1,1.0
5412,peskoe/半球,HB-K805,质量,噪音,-1,2.0
5413,peskoe/半球,HB-K805,质量,噪音,1,1.0
5414,peskoe/半球,HB-K805,物流,物流,1,10.0
5415,peskoe/半球,HB-K805,物流,物流,1,3.0
5416,peskoe/半球,HB-K805,物流,物流,1,1.0
5417,peskoe/半球,HB-K805,服务,好评,1,2.0
5418,peskoe/半球,HB-K805,价格,价格,1,4.0
5419,peskoe/半球,HB-K805,价格,价格,1,2.0
5420,peskoe/半球,HB-K805,价格,价格,1,2.0
5421,peskoe/半球,HB-K805,价格,价格,1,1.0
5422,peskoe/半球,HB-K805,适用人群,宝贝,1,2.0
5423,peskoe/半球,HB-K805,适用人群,宝贝,1,4.0
5424,peskoe/半球,HB-K805,适用人群,宝贝,1,2.0
5425,peskoe/半球,HB-K805,适用人群,宝贝,1,3.0
5426,peskoe/半球,HB-K805,款式,款式,1,1.0
5427,peskoe/半球,HB-K805,款式,款式,1,1.0
5428,peskoe/半球,HB-K805,质量,声音,1,2.0
5429,peskoe/半球,HB-K805,质量,声音,1,6.0
5430,peskoe/半球,HB-K805,质量,声音,1,1.0
5431,peskoe/半球,HB-K805,质量,声音,-1,1.0
5432,peskoe/半球,HB-K805,质量,声音,-1,7.0
5433,peskoe/半球,HB-K805,质量,声音,1,1.0
5434,peskoe/半球,HB-K805,质量,声音,1,1.0
5435,peskoe/半球,HB-K805,服务,服务态度,1,1.0
5436,peskoe/半球,HB-K805,服务,服务态度,1,3.0
5437,peskoe/半球,HB-K805,服务,服务态度,1,2.0
5438,peskoe/半球,HB-K805,功能,豆浆,1,3.0
5439,peskoe/半球,HB-K805,功能,豆浆,1,1.0
5440,peskoe/半球,HB-K805,功能,豆浆,1,1.0
5441,peskoe/半球,HB-K805,功能,豆浆,1,1.0
5442,peskoe/半球,HB-K805,功能,豆浆,1,1.0
5443,peskoe/半球,HB-K805,功能,豆浆,1,1.0
5444,peskoe/半球,HB-K805,款式,外观,1,1.0
5445,peskoe/半球,HB-K805,款式,外观,1,1.0
5446,peskoe/半球,HB-K805,款式,外观,1,1.0
5447,peskoe/半球,HB-K805,服务,有问必答,1,2.0
5448,peskoe/半球,HB-K805,功能,功能,1,3.0
5449,peskoe/半球,HB-K805,功能,功能,1,2.0
5450,peskoe/半球,HB-K805,功能,功能,1,5.0
5451,peskoe/半球,HB-K805,功能,功能,1,1.0
5452,peskoe/半球,HB-K805,功能,功能,1,1.0
5453,peskoe/半球,HB-K805,功能,梨汁,1,1.0
5454,peskoe/半球,HB-K805,款式,外型,1,1.0
5455,peskoe/半球,HB-K805,价格,性价比,0,2.0
5456,peskoe/半球,HB-K805,价格,性价比,1,1.0
5457,peskoe/半球,HB-K805,价格,性价比,1,3.0
5458,peskoe/半球,HB-K805,价格,性价比,1,1.0
5459,peskoe/半球,HB-K805,质量,玻璃,1,1.0
5460,peskoe/半球,HB-K805,质量,玻璃,1,1.0
5461,peskoe/半球,HB-K805,功能,功能性,1,1.0
5462,peskoe/半球,HB-K805,功能,功能性,1,1.0
5463,peskoe/半球,HB-K805,功能,早餐,1,1.0
5464,peskoe/半球,HB-K805,功能,蔬菜,-1,1.0
5465,peskoe/半球,HB-K805,适用人群,老妈,1,1.0
5466,peskoe/半球,HB-K805,质量,软绵,1,1.0
5467,peskoe/半球,HB-K805,功能,粉末,1,1.0
5468,peskoe/半球,HB-K805,功能,转速,1,2.0
5469,peskoe/半球,HB-K805,质量,稳定性,1,2.0
5470,peskoe/半球,HB-K805,价格,超值,1,1.0
5471,peskoe/半球,HB-K805,款式,外形,1,1.0
5472,peskoe/半球,HB-K805,款式,外形,1,1.0
5473,peskoe/半球,HB-K805,功能,渣渣,1,1.0
5474,peskoe/半球,HB-K805,质量,开关,1,1.0
5475,peskoe/半球,HB-K805,款式,样式,1,1.0
5476,peskoe/半球,HB-K805,价格,价位,1,1.0
5477,peskoe/半球,HB-K805,价格,价位,1,1.0
5478,peskoe/半球,HB-K805,服务,实体店,1,1.0
5479,peskoe/半球,HB-K805,功能,食物,1,1.0
5480,peskoe/半球,HB-K805,功能,米糊,1,1.0
5481,peskoe/半球,HB-K805,服务,态度,1,1.0
5482,peskoe/半球,HB-K805,功能,西瓜汁,1,1.0
5483,peskoe/半球,HB-K805,价格,价格便宜,1,1.0
5484,peskoe/半球,HB-K805,功能,食材,1,1.0
5485,peskoe/半球,HB-K805,服务,客服,1,1.0
5486,peskoe/半球,HB-K805,质量,挺好,1,1.0
5487,peskoe/半球,HB-K805,功能,核桃,0,1.0
5488,peskoe/半球,HB-K805,功能,芝麻,0,1.0
5489,peskoe/半球,HB-K805,质量,性能,1,1.0
5490,vitamix/维他美仕,A3500,功能,榨汁机,1,1.0
5491,vitamix/维他美仕,A3500,品牌,西非,1,1.0
5492,vitamix/维他美仕,A3500,质量,很沉,1,1.0
5493,ranbem/瑞本,RBM-728,质量,质量,1,1.0
5494,ranbem/瑞本,RBM-728,功能,破壁,1,1.0
5495,ranbem/瑞本,RBM-728,功能,豆浆,1,1.0
5496,ranbem/瑞本,RBM-728,服务,包装,1,1.0
5497,ranbem/瑞本,RBM-728,质量,质量,1,1.0
5498,braun/博朗, MQ3000,质量,声音,1,1.0
5499,braun/博朗, MQ3000,价格,价格,-1,1.0
5500,braun/博朗, MQ3000,服务,包装,1,1.0
5501,peskoe/半球,HB-J103,质量,噪音,-1,1.0
5502,peskoe/半球,HB-J103,质量,声音,1,2.0
5503,peskoe/半球,HB-J103,质量,声音,-1,1.0
5504,peskoe/半球,HB-J103,适用人群,宝贝,1,1.0
5505,peskoe/半球,HB-J103,质量,质量,-1,1.0
5506,peskoe/半球,HB-J103,价格,价格,1,2.0
5507,peskoe/半球,HB-J103,价格,价格,1,1.0
5508,peskoe/半球,HB-J103,使用场景,家庭,1,1.0
5509,peskoe/半球,HB-J103,使用场景,家庭,1,1.0
5510,peskoe/半球,HB-J103,款式,款式,1,1.0
5511,braun/博朗, MQ9087X,功能,功能,1,1.0
5512,joyoung/九阳, JYL-Y60,质量,质量,1,1.0
5513,joyoung/九阳, JYL-Y60,质量,质量,1,1.0
5514,joyoung/九阳, JYL-Y60,质量,挺好,1,1.0
5515,joyoung/九阳, JYL-Y60,功能,豆浆,1,1.0
5516,joyoung/九阳, JYL-Y60,服务,客服,1,1.0
5517,joyoung/九阳, JYL-Y60,质量,声音,1,2.0
5518,joyoung/九阳, JYL-Y60,质量,声音,0,1.0
5519,joyoung/九阳, JYL-Y60,适用人群,宝贝,1,1.0
5520,joyoung/九阳, JYL-Y60,质量,声音,1,1.0
5521,joyoung/九阳, JYL-Y60,质量,声音,-1,1.0
5522,joyoung/九阳, JYL-Y60,质量,声音,1,1.0
5523,joyoung/九阳, JYL-Y60,质量,声音,1,1.0
5524,joyoung/九阳, JYL-Y60,适用人群,宝贝,1,1.0
5525,joyoung/九阳, JYL-Y60,物流,物流,1,1.0
5526,joyoung/九阳, JYL-Y60,适用人群,妈妈,1,1.0
5527,honguo/红果,HG-PJ115,功能,豆浆,0,1.0
5528,honguo/红果,HG-PJ115,功能,豆浆,1,1.0
5529,honguo/红果,HG-PJ115,功能,功能,1,1.0
5530,honguo/红果,HG-PJ115,质量,质量,1,3.0
5531,honguo/红果,HG-PJ115,服务,态度,1,1.0
5532,honguo/红果,HG-PJ115,服务,客服,1,1.0
5533,honguo/红果,HG-PJ115,功能,果汁,1,2.0
5534,honguo/红果,HG-PJ115,服务,负责任,1,1.0
5535,honguo/红果,HG-PJ115,款式,高大尚,1,1.0
5536,joyoung/九阳, JYL-C16D,服务,服务态度,1,1.0
5537,supor/苏泊尔,JP08P,质量,声音,1,1.0
5538,teables/泰博斯,SY-1,款式,款式,1,1.0
5539,teables/泰博斯,SY-1,质量,挺好,1,1.0
5540,teables/泰博斯,SY-1,服务,服务态度,1,2.0
5541,teables/泰博斯,SY-1,价格,价格,1,1.0
5542,teables/泰博斯,SY-1,服务,包装,1,1.0
5543,joyoung/九阳, JYL-Y18,质量,声音,-1,2.0
5544,joyoung/九阳, JYL-Y18,质量,声音,1,1.0
5545,joyoung/九阳, JYL-Y18,服务,服务态度,1,1.0
5546,joyoung/九阳, JYL-Y18,服务,店家,1,1.0
5547,joyoung/九阳, JYL-Y18,价格,性价比,0,1.0
5548,joyoung/九阳, JYL-Y18,功能,豆子,1,1.0
5549,joyoung/九阳, JYL-Y18,质量,糊锅,1,1.0
5550,朋客,SG-350F,功能,豆花,1,1.0
5551,viomi/云米,YM-BH01,质量,声音,1,2.0
5552,viomi/云米,YM-BH01,质量,声音,-1,1.0
5553,supor/苏泊尔,JP39V-1300,适用人群,宝贝,1,1.0
5554,supor/苏泊尔,JP39V-1300,服务,客服,1,1.0
5555,ranbem/瑞本,768B,适用人群,宝贝,1,1.0
5556,ranbem/瑞本,768B,适用人群,宝贝,1,1.0
5557,ranbem/瑞本,768B,适用人群,宝贝,1,3.0
5558,ranbem/瑞本,768B,适用人群,宝贝,1,3.0
5559,ranbem/瑞本,768B,服务,态度,1,3.0
5560,ranbem/瑞本,768B,服务,服务态度,1,1.0
5561,ranbem/瑞本,768B,服务,服务态度,1,2.0
5562,ranbem/瑞本,768B,质量,质量,1,5.0
5563,ranbem/瑞本,768B,质量,质量,1,1.0
5564,ranbem/瑞本,768B,质量,质量,1,1.0
5565,ranbem/瑞本,768B,功能,豆浆,1,4.0
5566,ranbem/瑞本,768B,功能,豆浆,1,2.0
5567,ranbem/瑞本,768B,功能,豆浆,1,1.0
5568,ranbem/瑞本,768B,质量,声音,-1,1.0
5569,ranbem/瑞本,768B,质量,声音,1,1.0
5570,ranbem/瑞本,768B,质量,声音,1,3.0
5571,ranbem/瑞本,768B,功能,功能,1,1.0
5572,ranbem/瑞本,768B,功能,功能,1,1.0
5573,ranbem/瑞本,768B,功能,功能,1,1.0
5574,ranbem/瑞本,768B,功能,功能,1,1.0
5575,ranbem/瑞本,768B,价格,价格,1,2.0
5576,ranbem/瑞本,768B,物流,物流,1,1.0
5577,ranbem/瑞本,768B,物流,物流,1,1.0
5578,ranbem/瑞本,768B,质量,玻璃,1,1.0
5579,ranbem/瑞本,768B,款式,手感,1,1.0
5580,ranbem/瑞本,768B,功能,蔬果汁,1,1.0
5581,ranbem/瑞本,768B,服务,包装,1,1.0
5582,ranbem/瑞本,768B,服务,包装,1,1.0
5583,ranbem/瑞本,768B,服务,包装,1,1.0
5584,ranbem/瑞本,768B,功能,绿豆沙,1,1.0
5585,ranbem/瑞本,768B,质量,性能,1,1.0
5586,ranbem/瑞本,768B,款式,外观,1,1.0
5587,ranbem/瑞本,768B,服务,客服,1,1.0
5588,ranbem/瑞本,768B,款式,很漂亮,1,2.0
5589,ranbem/瑞本,768B,服务,客户,1,1.0
5590,ranbem/瑞本,768B,款式,显示灯,1,1.0
5591,ranbem/瑞本,768B,款式,红色,1,1.0
5592,ranbem/瑞本,768B,品牌,九阳,1,1.0
5593,ranbem/瑞本,768B,适用人群,全家人,1,1.0
5594,ranbem/瑞本,768B,款式,按键,-1,1.0
5595,ranbem/瑞本,768B,品牌,品牌,1,1.0
5596,ranbem/瑞本,768B,功能,果汁,1,1.0
5597,ranbem/瑞本,768B,价格,价钱,1,1.0
5598,ranbem/瑞本,768B,款式,外观设计,1,1.0
5599,bamix,OTHER,服务,态度,1,1.0
5600,bamix,OTHER,服务,卖家,1,1.0
5601,扬子,YZ-B201,价格,性价比,1,4.0
5602,扬子,YZ-B201,价格,性价比,1,1.0
5603,扬子,YZ-B201,价格,性价比,1,1.0
5604,扬子,YZ-B201,服务,态度,1,1.0
5605,扬子,YZ-B201,服务,态度,1,1.0
5606,扬子,YZ-B201,功能,豆浆,1,2.0
5607,扬子,YZ-B201,功能,豆浆,1,2.0
5608,扬子,YZ-B201,功能,豆浆,1,1.0
5609,扬子,YZ-B201,功能,豆浆,1,1.0
5610,扬子,YZ-B201,质量,声音,1,2.0
5611,扬子,YZ-B201,质量,声音,1,3.0
5612,扬子,YZ-B201,质量,声音,-1,1.0
5613,扬子,YZ-B201,质量,声音,-1,1.0
5614,扬子,YZ-B201,适用人群,宝贝,1,2.0
5615,扬子,YZ-B201,物流,物流,1,5.0
5616,扬子,YZ-B201,物流,物流,1,2.0
5617,扬子,YZ-B201,物流,物流,1,1.0
5618,扬子,YZ-B201,物流,物流,1,2.0
5619,扬子,YZ-B201,质量,噪音,-1,2.0
5620,扬子,YZ-B201,质量,噪音,-1,1.0
5621,扬子,YZ-B201,质量,挺好,1,1.0
5622,扬子,YZ-B201,功能,果汁,1,1.0
5623,扬子,YZ-B201,功能,果汁,1,1.0
5624,扬子,YZ-B201,款式,外观,1,1.0
5625,扬子,YZ-B201,服务,客服,1,1.0
5626,扬子,YZ-B201,服务,客服,1,2.0
5627,扬子,YZ-B201,服务,客服,1,1.0
5628,扬子,YZ-B201,服务,服务态度,1,2.0
5629,扬子,YZ-B201,质量,质量,1,8.0
5630,扬子,YZ-B201,质量,质量,1,13.0
5631,扬子,YZ-B201,质量,质量,1,2.0
5632,扬子,YZ-B201,质量,质量,-1,1.0
5633,扬子,YZ-B201,功能,米糊,1,1.0
5634,扬子,YZ-B201,功能,功能,1,1.0
5635,扬子,YZ-B201,功能,功能,1,2.0
5636,扬子,YZ-B201,功能,功能,1,1.0
5637,扬子,YZ-B201,功能,功能,1,1.0
5638,扬子,YZ-B201,功能,功能,1,1.0
5639,扬子,YZ-B201,功能,功能,1,1.0
5640,扬子,YZ-B201,功能,功能,1,1.0
5641,扬子,YZ-B201,功能,功能,1,1.0
5642,扬子,YZ-B201,功能,功能,1,1.0
5643,扬子,YZ-B201,价格,价格,1,1.0
5644,扬子,YZ-B201,价格,价格,1,3.0
5645,扬子,YZ-B201,服务,包装,1,5.0
5646,扬子,YZ-B201,服务,包装,1,1.0
5647,扬子,YZ-B201,服务,包装,1,2.0
5648,扬子,YZ-B201,服务,包装,1,2.0
5649,扬子,YZ-B201,服务,包装,1,1.0
5650,扬子,YZ-B201,服务,包装,1,2.0
5651,扬子,YZ-B201,服务,包装,1,2.0
5652,扬子,YZ-B201,功能,水果,1,1.0
5653,扬子,YZ-B201,款式,颜值,0,1.0
5654,扬子,YZ-B201,服务,卖家,1,1.0
5655,扬子,YZ-B201,款式,颜色,1,1.0
5656,扬子,YZ-B201,功能,功率,1,1.0
5657,扬子,YZ-B201,功能,功率,1,1.0
5658,扬子,YZ-B201,价格,价钱,1,1.0
